fallback_mode,threshold,condition,bit_accuracy,message_accuracy,dcss_usage_rate
average,0.2146,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2146,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2146,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2146,macro_average,0.8391666809717814,,
average,0.2147,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2147,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2147,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2147,macro_average,0.8391666809717814,,
average,0.2148,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2148,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2148,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2148,macro_average,0.8391666809717814,,
average,0.21489999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21489999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21489999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21489999999999998,macro_average,0.8391666809717814,,
average,0.215,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.215,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.215,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.215,macro_average,0.8391666809717814,,
average,0.2151,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2151,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2151,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2151,macro_average,0.8391666809717814,,
average,0.2152,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2152,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2152,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2152,macro_average,0.8391666809717814,,
average,0.2153,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2153,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2153,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2153,macro_average,0.8391666809717814,,
average,0.21539999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21539999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21539999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21539999999999998,macro_average,0.8391666809717814,,
average,0.2155,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2155,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2155,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2155,macro_average,0.8391666809717814,,
average,0.2156,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2156,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2156,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2156,macro_average,0.8391666809717814,,
average,0.2157,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2157,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2157,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2157,macro_average,0.8391666809717814,,
average,0.2158,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2158,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2158,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2158,macro_average,0.8391666809717814,,
average,0.21589999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21589999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21589999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21589999999999998,macro_average,0.8391666809717814,,
average,0.216,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.216,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.216,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.216,macro_average,0.8391666809717814,,
average,0.21610000000000001,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21610000000000001,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21610000000000001,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21610000000000001,macro_average,0.8391666809717814,,
average,0.2162,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2162,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2162,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2162,macro_average,0.8391666809717814,,
average,0.2163,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2163,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2163,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2163,macro_average,0.8391666809717814,,
average,0.21639999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21639999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21639999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21639999999999998,macro_average,0.8391666809717814,,
average,0.2165,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2165,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2165,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2165,macro_average,0.8391666809717814,,
average,0.21660000000000001,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21660000000000001,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21660000000000001,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21660000000000001,macro_average,0.8391666809717814,,
average,0.2167,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2167,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2167,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2167,macro_average,0.8391666809717814,,
average,0.2168,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2168,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2168,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2168,macro_average,0.8391666809717814,,
average,0.21689999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21689999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21689999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21689999999999998,macro_average,0.8391666809717814,,
average,0.217,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.217,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.217,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.217,macro_average,0.8391666809717814,,
average,0.21710000000000002,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21710000000000002,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21710000000000002,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21710000000000002,macro_average,0.8391666809717814,,
average,0.2172,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2172,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2172,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2172,macro_average,0.8391666809717814,,
average,0.2173,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2173,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2173,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2173,macro_average,0.8391666809717814,,
average,0.21739999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21739999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21739999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21739999999999998,macro_average,0.8391666809717814,,
average,0.2175,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2175,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2175,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2175,macro_average,0.8391666809717814,,
average,0.21760000000000002,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21760000000000002,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21760000000000002,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21760000000000002,macro_average,0.8391666809717814,,
average,0.2177,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2177,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2177,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2177,macro_average,0.8391666809717814,,
average,0.2178,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2178,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2178,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2178,macro_average,0.8391666809717814,,
average,0.21789999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21789999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21789999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21789999999999998,macro_average,0.8391666809717814,,
average,0.218,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.218,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.218,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.218,macro_average,0.8391666809717814,,
average,0.21810000000000002,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21810000000000002,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21810000000000002,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21810000000000002,macro_average,0.8391666809717814,,
average,0.2182,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2182,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2182,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2182,macro_average,0.8391666809717814,,
average,0.2183,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2183,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2183,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2183,macro_average,0.8391666809717814,,
average,0.21839999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21839999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21839999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21839999999999998,macro_average,0.8391666809717814,,
average,0.2185,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2185,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2185,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2185,macro_average,0.8391666809717814,,
average,0.21860000000000002,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21860000000000002,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21860000000000002,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21860000000000002,macro_average,0.8391666809717814,,
average,0.2187,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2187,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2187,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2187,macro_average,0.8391666809717814,,
average,0.2188,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2188,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2188,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2188,macro_average,0.8391666809717814,,
average,0.21889999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21889999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21889999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21889999999999998,macro_average,0.8391666809717814,,
average,0.219,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.219,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.219,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.219,macro_average,0.8391666809717814,,
average,0.21910000000000002,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21910000000000002,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21910000000000002,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21910000000000002,macro_average,0.8391666809717814,,
average,0.2192,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2192,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2192,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2192,macro_average,0.8391666809717814,,
average,0.2193,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2193,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2193,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2193,macro_average,0.8391666809717814,,
average,0.21939999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21939999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21939999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21939999999999998,macro_average,0.8391666809717814,,
average,0.2195,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2195,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2195,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2195,macro_average,0.8391666809717814,,
average,0.21960000000000002,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21960000000000002,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21960000000000002,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21960000000000002,macro_average,0.8391666809717814,,
average,0.2197,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2197,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2197,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2197,macro_average,0.8391666809717814,,
average,0.2198,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.2198,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.2198,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.2198,macro_average,0.8391666809717814,,
average,0.21989999999999998,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.21989999999999998,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.21989999999999998,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.21989999999999998,macro_average,0.8391666809717814,,
average,0.22,crop50,0.9416666626930237,0.30000001192092896,1.0
average,0.22,crop50_blur,0.9322222471237183,0.18333333730697632,1.0
average,0.22,crop50_jpeg,0.6436111330986023,0.0,1.0
average,0.22,macro_average,0.8391666809717814,,
first,0.12,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.12,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.12,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.12,macro_average,0.7948148250579834,,
first,0.1201,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.1201,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.1201,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.1201,macro_average,0.7948148250579834,,
first,0.1202,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.1202,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.1202,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.1202,macro_average,0.7948148250579834,,
first,0.12029999999999999,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.12029999999999999,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.12029999999999999,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.12029999999999999,macro_average,0.7948148250579834,,
first,0.1204,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.1204,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.1204,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.1204,macro_average,0.7948148250579834,,
first,0.1205,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.1205,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.1205,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.1205,macro_average,0.7948148250579834,,
first,0.1206,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.1206,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.1206,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.1206,macro_average,0.7948148250579834,,
first,0.1207,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.1207,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.1207,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.1207,macro_average,0.7948148250579834,,
first,0.12079999999999999,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.12079999999999999,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.12079999999999999,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.12079999999999999,macro_average,0.7948148250579834,,
first,0.1209,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.1209,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.1209,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.1209,macro_average,0.7948148250579834,,
first,0.121,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.121,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.121,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.121,macro_average,0.7948148250579834,,
first,0.1211,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.1211,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.1211,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.1211,macro_average,0.7948148250579834,,
first,0.1212,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.1212,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
first,0.1212,crop50_jpeg,0.6575000286102295,0.0,0.0
first,0.1212,macro_average,0.7948148250579834,,
first,0.12129999999999999,crop50,0.8694444298744202,0.21666666865348816,0.0
first,0.12129999999999999,crop50_blur,0.8575000166893005,0.10000000149011612,0.0
